ID	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	to_ping	pinged	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
70	1	2019-11-28 22:26:56	2019-11-28 22:26:56	<p><!-- wp:group {"align":"wide"} --></p>\n<p><!-- wp:heading {"align":"center","textColor":"accent"} --></p>\n<h2>”Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin. Mateo 24:14”</h2>\n<p><!-- /wp:heading --></p>\n<p><!-- /wp:group --><!-- wp:paragraph {"dropCap":true} --></p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<center>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<center>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<center>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n</center>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>\n<p><!-- /wp:paragraph --><!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} --></p>\n<p><!-- wp:group --></p>\n<p><!-- wp:heading {"align":"center"} --></p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p><!-- /wp:heading --><!-- wp:paragraph {"align":"center"} --></p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p><!-- /wp:paragraph --><!-- wp:button {"align":"center"} --></p>\n<a href="https://make.wordpress.org/core/2019/09/27/block-editor-theme-related-updates-in-wordpress-5-3/">Ofrendar</a>\n<p><!-- /wp:button --></p>\n<p><!-- /wp:group --></p>\n<p><!-- /wp:group --><!-- wp:gallery {"ids":[39,38],"align":"wide"} --></p>\n<figure>\n<figure></figure>\n</figure>\n<p><!-- /wp:gallery --></p>\t\t\n\t\t\t<h3>Versículo del día</h3><p>El amor todo lo cree, todo lo sufre todo lo espera, todo lo soporta.<br>1 Corintios 13:7</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-11-28 22:26:56	2019-11-28 22:26:56		5	http://192.168.4.103/ICIIPP/index.php/2019/11/28/5-revision-v1/	0	revision		0
71	1	2019-11-28 22:27:22	2019-11-28 22:27:22	<p><!-- wp:group {"align":"wide"} --></p>\n<p><!-- wp:heading {"align":"center","textColor":"accent"} --></p>\n<h2>”Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin. Mateo 24:14”</h2>\n<p><!-- /wp:heading --></p>\n<p><!-- /wp:group --><!-- wp:paragraph {"dropCap":true} --></p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<center>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<center>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<center>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n</center>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>\n<p><!-- /wp:paragraph --><!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} --></p>\n<p><!-- wp:group --></p>\n<p><!-- wp:heading {"align":"center"} --></p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p><!-- /wp:heading --><!-- wp:paragraph {"align":"center"} --></p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p><!-- /wp:paragraph --><!-- wp:button {"align":"center"} --></p>\n<a href="https://make.wordpress.org/core/2019/09/27/block-editor-theme-related-updates-in-wordpress-5-3/">Ofrendar</a>\n<p><!-- /wp:button --></p>\n<p><!-- /wp:group --></p>\n<p><!-- /wp:group --><!-- wp:gallery {"ids":[39,38],"align":"wide"} --></p>\n<figure>\n<figure></figure>\n</figure>\n<p><!-- /wp:gallery --></p>\t\t\n\t\t\t<h3>Versículo del día</h3><p>El amor todo lo cree, todo lo sufre todo lo espera, todo lo soporta.<br>1 Corintios 13:7</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-11-28 22:27:22	2019-11-28 22:27:22		5	http://192.168.4.103/ICIIPP/index.php/2019/11/28/5-revision-v1/	0	revision		0
74	1	2019-11-28 22:45:18	2019-11-28 22:45:18	<p></p>\n\n<!-- wp:group {"align":"wide"} -->\n<div class="wp-block-group alignwide"><div class="wp-block-group__inner-container"><!-- wp:heading {"align":"center","textColor":"accent"} -->\n</p>\n<h2>”Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin. Mateo 24:14”</h2>\n<p>\n<!-- /wp:heading --></div></div>\n<!-- /wp:group -->\n\n<!-- wp:paragraph {"dropCap":true} -->\n</p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<center>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<center>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<center>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n</center>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} -->\n<div class="wp-block-group alignwide has-background" style="background-color:#ffffff"><div class="wp-block-group__inner-container"><!-- wp:group -->\n<div class="wp-block-group"><div class="wp-block-group__inner-container"><!-- wp:heading {"align":"center"} -->\n</p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p>\n<!-- /wp:heading -->\n\n<!-- wp:paragraph {"align":"center"} -->\n</p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:button {"align":"center"} -->\n</p>\n<a href="https://make.wordpress.org/core/2019/09/27/block-editor-theme-related-updates-in-wordpress-5-3/">Ofrendar</a>\n<p>\n<!-- /wp:button --></div></div>\n<!-- /wp:group --></div></div>\n<!-- /wp:group -->\n\n<!-- wp:gallery {"ids":[39,38],"align":"wide"} -->\n</p>\n<figure>\n<figure></figure>\n</figure>\n<p>\n<!-- /wp:gallery -->\n\n<p></p>\n<h3>Versículo del día</h3>\n<p>El amor todo lo cree, todo lo sufre todo lo espera, todo lo soporta.<br>1 Corintios 13:7</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-11-28 22:45:18	2019-11-28 22:45:18		5	http://192.168.4.103/ICIIPP/index.php/2019/11/28/5-revision-v1/	0	revision		0
75	1	2019-11-28 22:45:29	2019-11-28 22:45:29	<p></p>\n\n<!-- wp:group {"align":"wide"} -->\n<div class="wp-block-group alignwide"><div class="wp-block-group__inner-container"><!-- wp:heading {"align":"center","textColor":"accent"} -->\n</p>\n<h2>”Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin. Mateo 24:14”</h2>\n<p>\n<!-- /wp:heading --></div></div>\n<!-- /wp:group -->\n\n<!-- wp:paragraph {"dropCap":true} -->\n</p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<center>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<center>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n</center>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<center>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n</center>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:paragraph -->\n</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} -->\n<div class="wp-block-group alignwide has-background" style="background-color:#ffffff"><div class="wp-block-group__inner-container"><!-- wp:group -->\n<div class="wp-block-group"><div class="wp-block-group__inner-container"><!-- wp:heading {"align":"center"} -->\n</p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p>\n<!-- /wp:heading -->\n\n<!-- wp:paragraph {"align":"center"} -->\n</p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p>\n<!-- /wp:paragraph -->\n\n<!-- wp:button {"align":"center"} -->\n</p>\n<a href="https://make.wordpress.org/core/2019/09/27/block-editor-theme-related-updates-in-wordpress-5-3/">Ofrendar</a>\n<p>\n<!-- /wp:button --></div></div>\n<!-- /wp:group --></div></div>\n<!-- /wp:group -->\n\n<!-- wp:gallery {"ids":[39,38],"align":"wide"} -->\n</p>\n<figure>\n<figure></figure>\n</figure>\n<p>\n<!-- /wp:gallery -->\n\n<p> </p>\n<h3>Versículo del día</h3>\n<p>El amor todo lo cree, todo lo sufre todo lo espera, todo lo soporta.<br />1 Corintios 13:7</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-11-28 22:45:29	2019-11-28 22:45:29		5	http://192.168.4.103/ICIIPP/index.php/2019/11/28/5-revision-v1/	0	revision		0
78	1	2019-11-28 22:53:37	2019-11-28 22:53:37	<h1>Recibimos Ofrendas de Fundación</h1><p>Toda ofrenda que recibamos en estos primeros 7 años, contados desde 2017, serán parte de los libros de este ministerio, y será contada como Ofrenda de Fundación.</p><p>Puedes preguntar sobre los medios para hacer tus ofrendas al teléfono con WhatsApp: +52 2281155685</p><p>Puedes hacer tu transferencia interbancaria para ofendar por medio de la siguiente CLABE interbancaria:</p><ul><li>Banco: Santander México</li><li>CLABE: 014840606102853899</li><li>Nombre: Luis Gregorio Navarro Rodríguez</li></ul><p>También es posible hacer depósitos en efectivo para ofrendar a esta cuenta:</p><ul><li>Banco: Santander México</li><li>Cuenta: 60610285389</li><li>Nombre: Luis Gregorio Navarro Rodríguez</li></ul><p>Y es posible hacer donativos de ofrenda por PayPal en <a href="http://www.paypal.me/ICIIPP">paypal.me/ICIIPP</a></p>	Ofrendar		publish	closed	closed		ofrendar			2019-12-08 13:38:43	2019-12-08 13:38:43		0	http://192.168.4.103/ICIIPP/?page_id=78	0	page		0
79	1	2019-11-28 22:53:37	2019-11-28 22:53:37		Ofrendar		inherit	closed	closed		78-revision-v1			2019-11-28 22:53:37	2019-11-28 22:53:37		78	http://192.168.4.103/ICIIPP/index.php/2019/11/28/78-revision-v1/	0	revision		0
80	1	2019-11-28 22:53:37	2019-11-28 22:53:37	 			publish	closed	closed		80			2019-11-28 23:11:06	2019-11-28 23:11:06		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/80/	5	nav_menu_item		0
83	1	2019-11-28 22:57:17	2019-11-28 22:57:17		Inicio		publish	closed	closed		inicio			2019-11-28 22:58:29	2019-11-28 22:58:29		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/inicio/	1	nav_menu_item		0
90	1	2019-11-28 23:07:04	2019-11-28 23:07:04	<p>Dios es el fundamento de nuestra fe. Dios es el origen de nuestra existencia y nuestra vida, y toda buena doctrina, toda buena enseñanza, todo buen conocimiento y Victoria, siempre provienen de Él. El Dios vivo y verdadero.</p><p>De Dios proviene la luz, de Dios proviene todo bien.</p><p>Él ha revelado a través de su Espíritu Santo, a través de la Unción, su Palabra, manifiesta, directa y eterna.</p><p>Esta Palabra, ha sido escrita en las Escrituras, Escrituras eternas, Escrituras inmortales.</p><p>Creemos que Dios es un ser que su vida es infinita, que es un ser con fundamentos eternos. Creemos que Dios es Trino y Uno, y grandemente, estas revelaciones también están en la Biblia. La Biblia es la Escritura de este tiempo, la Escritura del testimonio, de los tiempos presentes y postreros, y es Escritura por el Espíritu Santo.</p><p>Creemos que Jesucristo es el Hijo de Dios, el Hijo del Padre, y es Uno con el Espíritu Santo. Creemos que Jesucristo es Dios encarnado, Dios mismo, del tiempo antiguo, el Único creador, que se humilló a vivir en la tierra.</p><p>Creemos que la humanidad desde el pecado original, ha estado sujeta a maldición, y ha sido necesario un Pacto en tiempos antiguos para la redención, un pacto que fue después renovado, y llevado a la gloria postrera con Jesucristo, que formó el Segundo Pacto.</p><p>Creemos que sólo aquellos que creen en Jesucristo, que esto es, seguirle hasta el final, serán aquellos que se salven.</p><p>Creemos que la santificación es un paso necesario para llegar al reino de Dios, y que se debe dejar también en algún momento, al pecado para siempre.</p><p>Creemos que Dios tiene el poder para llevar al originalmente pecador hacia la Santidad. Creemos que este proceso debe ser solicitado a Dios en amor y en humildad, pues debemos reconocer el Poder de Dios para librarnos del pecado, y llevarnos a la comunión plena con Él.</p><p>Creemos en la Segunda Venida de Cristo, el retorno después de muchas tribulaciones, y la instauración del tiempo Milenial. Creemos en la resurrección de los muertos, el Juicio Eterno, y la Vida postrera y gloriosa.</p><p>En cuanto a más, el Señor clarificará los detalles, por medio del Espíritu Santo.</p><p>Por la gracia del Señor, y legítimamente por su Unción.</p><p>La gloria es de Dios.</p><p>Gloria a Dios para siempre.</p><p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p><center><br /><strong>Iglesia Cristiana Internacional e Inter-denominacional “Príncipe de Paz”</strong></center>\t\t\n\t\t\t\t<a href="http://192.168.4.103/ICIIPP/Declaracion-de-Fe.pdf">\n\t\t\t\t\t\t\t\t</a>\n\t\t\t\t<h3>\n\t\t\t\t\t<a href="http://192.168.4.103/ICIIPP/Declaracion-de-Fe.pdf">Declaración de Fe</a>\n\t\t\t\t</h3>\n\t\t\t\t\t\t\t\t<p>En este enlace se puede revisar la declaración de Fe extensa en PDF (22 páginas)</p>	Declaración de Fe		publish	closed	closed		declaracion-de-fe			2019-11-29 21:58:02	2019-11-29 21:58:02		0	http://192.168.4.103/ICIIPP/?page_id=90	0	page		0
91	1	2019-11-28 23:07:04	2019-11-28 23:07:04		Declaración de Fe		inherit	closed	closed		90-revision-v1			2019-11-28 23:07:04	2019-11-28 23:07:04		90	http://192.168.4.103/ICIIPP/index.php/2019/11/28/90-revision-v1/	0	revision		0
93	1	2019-11-28 23:08:36	2019-11-28 23:08:36	<p align="justify">Dios es el fundamento de nuestra fe. Dios es el origen de nuestra existencia y nuestra vida, y toda buena doctrina, toda buena enseñanza, todo buen conocimiento y Victoria, siempre provienen de Él. El Dios vivo y verdadero.</p><p align="justify">De Dios proviene la luz, de Dios proviene todo bien.</p><p align="justify">Él ha revelado a través de su Espíritu Santo, a través de la Unción, su Palabra, manifiesta, directa y eterna.</p><p align="justify">Esta Palabra, ha sido escrita en las Escrituras, Escrituras eternas, Escrituras inmortales. </p><p align="justify">Creemos que Dios es un ser que su vida es infinita, que es un ser con fundamentos eternos. Creemos que Dios es Trino y Uno, y grandemente, estas revelaciones también están en la Biblia. La Biblia es la Escritura de este tiempo, la Escritura del testimonio, de los tiempos presentes y postreros, y es Escritura por el Espíritu Santo. </p><p align="justify">Creemos que Jesucristo es el Hijo de Dios, el Hijo del Padre, y es Uno con el Espíritu Santo. Creemos que Jesucristo es Dios encarnado, Dios mismo, del tiempo antiguo, el Único creador, que se humilló a vivir en la tierra.</p><p align="justify">Creemos que la humanidad desde el pecado original, ha estado sujeta a maldición, y ha sido necesario un Pacto en tiempos antiguos para la redención, un pacto que fue después renovado, y llevado a la gloria postrera con Jesucristo, que formó el Segundo Pacto.</p><p align="justify">Creemos que sólo aquellos que creen en Jesucristo, que esto es, seguirle hasta el final, serán aquellos que se salven.</p><p align="justify">Creemos que la santificación es un paso necesario para llegar al reino de Dios, y que se debe dejar también en algún momento, al pecado para siempre.</p><p align="justify">Creemos que Dios tiene el poder para llevar al originalmente pecador hacia la Santidad. Creemos que este proceso debe ser solicitado a Dios en amor y en humildad, pues debemos reconocer el Poder de Dios para librarnos del pecado, y llevarnos a la comunión plena con Él. </p><p align="justify">Creemos en la Segunda Venida de Cristo, el retorno después de muchas tribulaciones, y la instauración del tiempo Milenial. Creemos en la resurrección de los muertos, el Juicio Eterno, y la Vida postrera y gloriosa.</p><p align="justify">En cuanto a más, el Señor clarificará los detalles, por medio del Espíritu Santo.</p><p align="justify">Por la gracia del Señor, y legítimamente por su Unción.</p><p align="justify">La gloria es de Dios.</p><p align="justify">Gloria a Dios para siempre.</p><p align="justify">Iglesia Internacional e Interdenominacional “Príncipe de Paz”</p>	Declaración de Fe		inherit	closed	closed		90-revision-v1			2019-11-28 23:08:36	2019-11-28 23:08:36		90	http://192.168.4.103/ICIIPP/index.php/2019/11/28/90-revision-v1/	0	revision		0
95	1	2019-11-28 23:11:06	2019-11-28 23:11:06	 			publish	closed	closed		95			2019-11-28 23:11:06	2019-11-28 23:11:06		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/95/	2	nav_menu_item		0
96	1	2019-11-28 23:11:06	2019-11-28 23:11:06	 			publish	closed	closed		96			2019-11-28 23:11:06	2019-11-28 23:11:06		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/96/	2	nav_menu_item		0
97	1	2019-11-28 23:11:07	2019-11-28 23:11:07	 			publish	closed	closed		97			2019-11-28 23:11:07	2019-11-28 23:11:07		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/97/	3	nav_menu_item		0
98	1	2019-11-28 23:11:08	2019-11-28 23:11:08	 			publish	closed	closed		98			2019-11-28 23:11:08	2019-11-28 23:11:08		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/98/	4	nav_menu_item		0
99	1	2019-11-28 23:11:08	2019-11-28 23:11:08		Contacto		publish	closed	closed		contacto			2019-11-28 23:11:08	2019-11-28 23:11:08		0	http://192.168.4.103/ICIIPP/index.php/2019/11/28/contacto/	5	nav_menu_item		0
100	1	2019-11-28 23:11:44	2019-11-28 23:11:44	<p><!-- wp:group {"align":"wide"} --></p>\n<p><!-- wp:heading {"align":"center","textColor":"accent"} --></p>\n<h2>”Y será predicado el evangelio del Reino a todas las naciones y entonces será el fin. Mateo 24:14”</h2>\n<p><!-- /wp:heading --></p>\n<p><!-- /wp:group --><!-- wp:paragraph {"dropCap":true} --></p>\n<p>Dios, en su gran amor y misericordia, nos ha mostrado la grandeza de su bondad en el tiempo postrero. Hoy es tiempo del Testimonio, de liberar de la opresión, y de proclamar las buenas nuevas. Desde el Espíritu Santo es que se da el Testimonio. El Testimonio presente, el Testimonio postrero. El Gran Testimonio de la Vida Eterna, de la Vida en comunión con Jesús.</p>\n<p>En estos tiempos de los últimos días, como fue profetizado por la Unción del Espíritu Santo, el Gran Avivamiento ya está aquí.</p>\n<p> </p>\n<center>\n<p> </p>\n<p>¡Es tiempo de ser luz, es tiempo de proclamar el evangelio a toda criatura!</p>\n<p> </p>\n</center>\n<p> </p>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/18424227_1357912160956976_5708898215869608711_n-300x169.jpg" alt="" width="300" height="169" /></p>\n<p> </p>\n<center>\n<p> </p>\n<h2>El tiempo del cumplimiento de Mateo 24:14 ha llegado...</h2>\n<p> </p>\n</center>\n<p> </p>\n<p><img src="http://192.168.4.103/ICIIPP/wp-content/uploads/2019/11/Amor-infinito-4-no-borders.png" alt="" width="104" height="122" /></p>\n<p> </p>\n<center>\n<p> </p>\n<h4>En este cumplimiento la <strong>Iglesia Cristiana Internacional e Inter-denominacional "Príncipe de Paz"</strong> abre sus puertas y su nuevo sitio web.</h4>\n<p> </p>\n</center>\n<p> </p>\n<p>El tiempo de trabajar por amor a Cristo llegó, pues empezando en 2017, con menos de 20 personas, y con el apoyo y dependencia de otra iglesia de Estados Unidos, para 2019, a causa de recursos extraordinarios, pudimos realizar el inicio de construcciones de Templos en Venezuela y en Kenya, y en menos de dos años tenemos un ministerio con presencia en México, Venezuela, Kenia, Uganda y Pakistán.</p>\n<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>\n<p><!-- /wp:paragraph --><!-- wp:group {"customBackgroundColor":"#ffffff","align":"wide"} --></p>\n<p><!-- wp:group --></p>\n<p><!-- wp:heading {"align":"center"} --></p>\n<h2>Tenemos gran necesidad de ofrenda por la fundación del ministerio</h2>\n<p><!-- /wp:heading --><!-- wp:paragraph {"align":"center"} --></p>\n<p>Únete a los fundadores de la iglesia al dar tu ofrenda a este ministerio, y formar parte de los libros eternos y trascendentales por causa de tu ofrenda.</p>\n<p><!-- /wp:paragraph --><!-- wp:button {"align":"center"} --></p>\n<a href="https://make.wordpress.org/core/2019/09/27/block-editor-theme-related-updates-in-wordpress-5-3/">Ofrendar</a>\n<p><!-- /wp:button --></p>\n<p><!-- /wp:group --></p>\n<p><!-- /wp:group --><!-- wp:gallery {"ids":[39,38],"align":"wide"} --></p>\n<p> </p>\n<figure>\n<figure></figure>\n</figure>\n<p><!-- /wp:gallery --></p>\t\t\n\t\t\t<h3>Versículo del día</h3><p>El amor todo lo cree, todo lo sufre todo lo espera, todo lo soporta.<br>1 Corintios 13:7</p>	Es el tiempo del Gran Testimonio		inherit	closed	closed		5-revision-v1			2019-11-28 23:11:44	2019-11-28 23:11:44		5	http://192.168.4.103/ICIIPP/index.php/2019/11/28/5-revision-v1/	0	revision		0
